node_id,temperature,humidity,signal_strength,battery_level,packet_loss_rate,response_time,fault_type
3,72.13,85.38,-76.53,15.3,85.54,523.03,Node_Failure
17,34.17,54.56,-51.59,5.18,11.09,140.85,Battery_Drain
4,25.89,40.68,-43.56,87.64,3.66,25.86,Normal
1,27.2,47.04,-53.02,68.74,3.11,20.31,Normal
5,25.67,62.54,-42.45,88.66,3.36,29.55,Normal
7,27.8,54.48,-44.91,62.43,2.69,27.31,Normal
20,29.69,46.29,-65.33,1.02,13.74,211.11,Battery_Drain
11,21.96,54.77,-53.4,55.34,4.77,32.33,Normal
14,29.34,58.48,-41.68,85.9,1.42,24.26,Normal
8,17.11,11.57,-73.27,42.68,80.29,901.49,Node_Failure
2,30.24,39.34,-79.11,16.99,93.82,583.78,Node_Failure
9,24.25,46.93,-59.06,1.31,17.55,182.7,Battery_Drain
5,26.43,58.58,-57.83,99.06,1.91,20.61,Normal
2,80.82,3.47,-41.52,89.22,5.62,35.39,Data_Anomaly
17,79.64,3.4,-48.27,71.56,7.59,34.18,Data_Anomaly
2,30.59,51.8,-81.74,19.95,88.25,536.14,Node_Failure
16,29.26,43.92,-68.39,2.21,15.96,117.95,Battery_Drain
17,27.39,47.07,-48.37,85.73,1.2,11.15,Normal
17,77.95,2.01,-48.05,92.85,0.5,40.69,Data_Anomaly
19,27.06,48.04,-46.17,63.09,3.12,21.52,Normal
12,29.89,50.88,-51.33,92.42,1.82,33.53,Normal
1,31.16,50.59,-56.52,6.76,24.98,171.4,Battery_Drain
11,32.21,47.84,-60.31,0.4,17.61,121.23,Battery_Drain
12,-1.9,2.74,-51.07,47.41,2.06,39.6,Data_Anomaly
3,32.67,70.07,-52.89,6.27,16.19,287.34,Battery_Drain
18,37.85,63.34,-48.05,69.68,2.37,20.6,Normal
11,26.2,49.67,-81.39,56.45,83.11,643.92,Communication_Loss
6,29.12,39.8,-42.84,83.35,2.18,25.39,Normal
19,28.14,49.71,-56.51,85.37,3.56,24.78,Normal
12,29.27,65.96,-56.16,83.33,3.12,23.01,Normal
10,65.16,25.97,-74.51,33.92,90.13,928.0,Node_Failure
7,28.73,53.28,-54.24,86.23,4.18,31.89,Normal
6,31.52,58.06,-85.3,45.12,88.9,510.81,Communication_Loss
18,5.7,10.68,-73.25,22.99,83.9,752.46,Node_Failure
20,21.21,45.71,-45.62,77.38,4.72,21.67,Normal
18,22.32,45.2,-92.87,62.01,53.98,659.96,Communication_Loss
4,36.32,58.61,-64.2,3.02,15.3,133.95,Battery_Drain
18,24.48,56.98,-49.07,62.49,1.72,31.13,Normal
12,72.82,74.25,-79.34,69.55,93.9,505.28,Node_Failure
8,29.6,60.31,-56.79,76.87,0.96,17.2,Normal
7,60.69,67.81,-83.98,18.8,95.13,737.08,Node_Failure
16,23.15,52.17,-43.05,60.3,4.76,12.17,Normal
12,31.16,53.15,-42.3,54.34,2.69,23.35,Normal
13,26.62,50.15,-78.74,45.95,67.15,577.1,Communication_Loss
19,23.06,60.17,-80.23,43.83,65.49,369.66,Communication_Loss
12,29.26,59.83,-82.19,91.03,79.63,525.54,Communication_Loss
9,-15.08,92.6,-54.22,62.16,6.64,38.74,Data_Anomaly
17,-3.65,96.76,-54.87,96.04,1.31,30.39,Data_Anomaly
17,57.71,58.32,-74.04,69.83,89.14,737.55,Node_Failure
18,95.01,0.18,-42.45,52.24,8.26,29.05,Data_Anomaly
5,27.76,34.64,-78.21,79.05,74.6,305.4,Communication_Loss
12,24.81,51.08,-88.35,96.4,63.72,792.87,Communication_Loss
10,25.07,44.98,-80.89,71.29,54.99,776.85,Communication_Loss
17,25.84,57.36,-50.65,80.29,2.14,23.72,Normal
6,35.2,55.54,-50.25,97.27,0.29,25.72,Normal
18,28.33,54.5,-43.53,85.45,2.94,21.81,Normal
13,25.8,48.27,-58.26,65.16,4.83,15.99,Normal
9,64.72,3.18,-40.79,72.25,0.14,26.61,Data_Anomaly
7,29.96,35.45,-91.62,98.65,84.13,499.0,Communication_Loss
14,23.79,9.04,-76.64,15.0,97.04,908.6,Node_Failure
19,26.99,70.41,-86.25,61.29,84.72,571.77,Node_Failure
16,77.22,57.61,-72.73,15.46,91.38,933.99,Node_Failure
18,29.2,52.52,-48.38,85.91,0.62,20.13,Normal
4,66.9,32.17,-72.22,17.05,83.46,633.39,Node_Failure
15,21.99,45.21,-53.69,74.55,1.6,20.21,Normal
12,78.78,24.02,-76.37,58.7,92.15,544.29,Node_Failure
19,-2.81,1.63,-55.65,48.03,9.53,31.86,Data_Anomaly
4,6.82,71.55,-84.58,62.02,94.45,503.7,Node_Failure
3,25.26,60.97,-93.64,59.01,60.67,503.56,Communication_Loss
6,27.86,63.7,-68.78,10.52,10.2,181.84,Battery_Drain
15,37.1,75.04,-60.84,5.95,18.62,213.86,Battery_Drain
10,27.8,72.62,-58.98,61.64,2.46,17.48,Normal
12,27.02,58.32,-57.88,88.79,4.04,30.73,Normal
8,-7.61,1.38,-47.22,44.89,4.35,33.96,Data_Anomaly
1,28.65,56.49,-60.23,7.86,23.34,153.43,Battery_Drain
20,29.43,49.48,-57.75,52.47,1.29,26.58,Normal
2,26.93,58.43,-49.86,78.61,4.66,23.22,Normal
20,22.03,41.97,-69.57,1.38,23.62,275.86,Battery_Drain
1,30.12,54.55,-59.2,68.11,4.13,31.78,Normal
2,31.6,53.8,-41.06,63.76,1.99,23.4,Normal
6,34.08,52.41,-63.14,10.0,12.05,102.38,Battery_Drain
16,24.83,48.67,-81.58,89.28,59.79,452.78,Communication_Loss
8,22.41,53.75,-53.15,77.32,0.46,34.43,Normal
20,25.83,44.49,-41.04,69.83,0.62,17.1,Normal
13,28.58,64.76,-80.17,80.51,58.24,411.49,Communication_Loss
10,28.31,37.91,-88.43,76.14,62.89,666.14,Communication_Loss
5,29.78,60.37,-64.0,0.29,18.64,106.6,Battery_Drain
12,28.87,54.62,-59.71,96.06,4.88,19.93,Normal
19,28.99,50.97,-56.33,8.91,25.1,161.89,Battery_Drain
18,21.61,52.83,-77.43,51.8,87.89,323.37,Communication_Loss
4,15.38,52.9,-80.62,10.33,96.37,667.84,Node_Failure
5,11.71,12.65,-77.13,19.79,81.95,583.42,Node_Failure
4,54.98,62.95,-84.68,7.93,89.11,945.49,Node_Failure
5,32.99,52.12,-90.47,47.91,85.48,365.01,Communication_Loss
4,27.95,70.74,-61.24,4.66,25.24,287.24,Battery_Drain
4,25.69,59.55,-59.93,58.13,1.75,33.25,Normal
17,66.16,23.74,-76.95,35.39,91.92,553.73,Node_Failure
6,25.06,53.62,-81.42,54.21,53.36,662.01,Communication_Loss
3,31.13,52.73,-53.68,5.67,11.77,168.45,Battery_Drain
13,72.52,14.04,-88.91,6.39,82.87,828.97,Node_Failure
13,29.49,53.08,-45.83,86.59,0.87,34.54,Normal
6,21.44,60.27,-59.31,81.75,4.29,15.92,Normal
18,29.31,49.05,-80.28,59.2,70.24,297.51,Communication_Loss
8,36.19,57.88,-57.36,6.53,20.5,139.93,Battery_Drain
5,29.73,47.51,-43.74,79.42,1.05,31.17,Normal
5,33.96,52.23,-56.61,6.72,19.76,140.85,Battery_Drain
16,35.24,51.04,-76.66,88.05,68.05,631.22,Communication_Loss
6,26.86,64.71,-50.26,96.74,3.19,24.19,Normal
9,26.23,52.42,-41.47,85.52,2.09,15.73,Normal
6,31.13,43.54,-80.7,65.79,62.26,777.33,Communication_Loss
18,27.07,47.56,-59.51,70.34,1.1,26.22,Normal
15,79.67,0.68,-53.17,60.31,0.07,33.89,Data_Anomaly
3,31.07,61.3,-59.37,56.08,3.17,27.01,Normal
12,38.73,89.57,-71.84,11.56,98.73,912.77,Node_Failure
5,34.36,55.87,-69.0,2.25,20.75,215.16,Battery_Drain
5,-1.64,0.2,-57.49,85.93,2.1,31.12,Data_Anomaly
5,69.38,61.52,-86.86,77.18,90.37,536.45,Node_Failure
3,34.77,56.55,-65.87,11.03,27.33,204.18,Battery_Drain
13,29.14,51.84,-57.42,86.0,0.51,13.02,Normal
16,90.29,94.09,-57.46,65.65,1.61,37.22,Data_Anomaly
17,20.69,51.57,-52.83,76.46,2.92,20.25,Normal
8,30.21,41.91,-50.16,78.64,1.19,17.17,Normal
4,27.77,52.38,-56.59,72.37,1.05,30.88,Normal
18,26.2,45.42,-56.31,74.88,1.38,17.56,Normal
6,79.59,97.62,-45.16,43.14,8.53,33.07,Data_Anomaly
10,24.85,56.32,-55.31,56.18,0.62,11.08,Normal
20,21.52,57.84,-45.95,82.95,4.95,31.95,Normal
19,12.29,28.67,-82.48,61.72,90.79,538.74,Node_Failure
19,81.48,0.63,-56.64,70.74,4.87,28.58,Data_Anomaly
12,-5.51,91.45,-45.09,99.74,6.66,38.16,Data_Anomaly
18,-7.67,0.49,-49.46,73.7,1.71,27.61,Data_Anomaly
17,-17.51,4.27,-52.8,45.39,2.57,30.54,Data_Anomaly
18,24.49,63.33,-81.36,93.33,77.7,346.12,Communication_Loss
5,-6.01,98.49,-47.44,47.28,9.86,12.59,Data_Anomaly
5,-16.42,0.97,-46.99,92.01,8.94,46.64,Data_Anomaly
10,31.11,62.62,-54.26,66.39,0.58,26.11,Normal
15,32.7,34.0,-91.19,67.72,86.12,230.51,Communication_Loss
2,33.76,64.46,-81.95,55.34,64.58,706.21,Communication_Loss
1,-15.89,0.75,-40.67,67.13,1.43,35.23,Data_Anomaly
14,26.16,47.18,-79.34,66.56,69.41,666.75,Communication_Loss
8,20.47,65.19,-43.03,94.43,2.42,11.64,Normal
17,28.88,67.89,-47.05,51.46,3.09,49.12,Normal
17,25.89,63.9,-42.57,61.87,4.89,15.79,Normal
14,59.98,17.21,-86.2,39.55,85.73,623.73,Node_Failure
4,32.92,56.25,-61.72,10.47,15.37,299.87,Battery_Drain
8,77.05,92.17,-83.78,20.68,96.97,953.01,Node_Failure
15,27.2,45.12,-43.4,83.2,1.69,30.85,Normal
3,34.1,57.84,-49.83,99.59,1.33,29.17,Normal
20,-6.03,94.53,-53.41,66.44,8.57,37.29,Data_Anomaly
19,26.0,51.35,-51.73,64.96,3.74,25.17,Normal
15,26.0,44.06,-52.29,95.77,3.81,27.45,Normal
5,27.3,59.9,-45.57,97.06,4.41,12.56,Normal
5,78.84,1.57,-54.95,79.41,1.98,18.93,Data_Anomaly
17,22.55,54.67,-47.99,53.12,3.61,20.83,Normal
12,32.42,54.22,-77.96,61.4,60.46,767.96,Communication_Loss
6,77.59,71.1,-71.51,43.78,82.34,764.09,Node_Failure
19,32.31,96.81,-87.75,25.14,89.85,918.36,Node_Failure
7,23.04,51.5,-40.68,56.53,1.86,19.8,Normal
12,24.92,45.0,-48.81,63.97,1.74,32.59,Normal
11,29.37,65.99,-50.57,97.99,3.38,27.02,Normal
5,27.81,61.91,-41.48,50.45,0.38,25.99,Normal
7,29.16,66.86,-75.59,73.54,63.46,511.41,Communication_Loss
11,32.94,38.36,-58.29,0.13,25.22,242.6,Battery_Drain
5,32.91,62.66,-57.84,6.05,23.53,137.99,Battery_Drain
7,-18.38,4.95,-41.6,56.24,3.7,39.92,Data_Anomaly
13,3.75,19.24,-74.19,39.05,86.03,692.01,Node_Failure
14,28.08,54.65,-48.99,97.22,1.06,32.26,Normal
6,27.39,57.57,-56.09,54.34,3.03,26.31,Normal
15,-5.31,95.53,-49.18,89.1,1.72,33.86,Data_Anomaly
7,79.88,2.29,-58.61,67.38,6.1,24.27,Data_Anomaly
6,96.2,3.87,-46.29,91.54,0.89,37.13,Data_Anomaly
8,29.15,75.33,-57.0,53.28,3.65,8.97,Normal
4,36.64,64.13,-66.96,1.95,16.91,261.54,Battery_Drain
16,73.82,98.84,-49.41,64.05,2.97,37.24,Data_Anomaly
10,35.05,46.21,-53.94,8.43,24.82,232.37,Battery_Drain
7,29.92,51.81,-44.03,63.36,1.22,19.51,Normal
10,27.04,52.72,-58.21,71.89,1.15,33.66,Normal
19,31.2,57.92,-59.65,77.48,4.29,23.67,Normal
5,26.8,60.3,-59.92,61.91,4.69,25.75,Normal
1,71.35,43.55,-75.05,79.98,94.5,557.09,Node_Failure
12,30.53,53.38,-48.55,99.96,1.43,18.83,Normal
14,28.92,74.26,-64.71,4.31,20.23,261.34,Battery_Drain
6,30.31,51.76,-50.21,0.82,17.1,196.38,Battery_Drain
10,32.46,56.22,-61.79,4.99,12.5,121.31,Battery_Drain
16,29.77,51.39,-58.03,78.99,3.14,22.38,Normal
17,29.72,67.69,-63.33,4.75,25.48,110.41,Battery_Drain
3,26.36,69.65,-49.59,98.76,4.83,29.87,Normal
8,97.2,92.58,-56.87,62.0,6.19,23.8,Data_Anomaly
14,94.75,99.14,-57.86,70.49,7.35,17.21,Data_Anomaly
4,27.47,48.14,-56.41,78.9,4.79,12.41,Normal
2,-11.9,2.26,-54.69,86.03,2.06,26.18,Data_Anomaly
2,23.16,56.13,-50.46,91.74,3.78,42.05,Normal
18,22.45,51.61,-56.01,51.89,3.22,30.5,Normal
5,5.01,92.42,-77.03,33.47,95.1,836.16,Node_Failure
16,32.63,70.57,-69.21,6.05,22.98,239.61,Battery_Drain
19,30.02,54.69,-59.01,78.47,1.91,19.84,Normal
14,-18.57,4.36,-55.43,92.95,0.2,28.3,Data_Anomaly
16,32.46,46.16,-64.14,5.63,20.18,163.81,Battery_Drain
1,94.64,2.68,-47.15,90.99,2.93,40.31,Data_Anomaly
19,26.97,43.58,-41.3,91.75,4.21,19.96,Normal
20,26.37,49.84,-46.12,57.98,4.48,33.96,Normal
7,30.5,55.21,-66.26,12.47,25.34,170.13,Battery_Drain
12,23.31,61.66,-59.69,58.34,3.03,31.0,Normal
13,30.19,56.64,-57.66,0.04,10.19,261.76,Battery_Drain
11,66.49,26.99,-81.03,45.33,93.27,891.99,Node_Failure
3,22.9,53.56,-42.43,76.36,4.65,13.39,Normal
1,33.01,40.81,-51.92,73.01,0.08,20.98,Normal
8,33.09,45.32,-56.34,68.25,2.16,24.93,Normal
1,4.36,91.42,-72.51,47.83,80.18,628.91,Node_Failure
19,22.55,62.92,-58.28,54.55,4.62,18.97,Normal
18,25.29,44.54,-50.65,4.82,29.96,299.23,Battery_Drain
9,19.29,88.17,-81.68,59.03,98.37,704.02,Node_Failure
4,22.95,49.77,-79.54,69.51,81.37,550.36,Communication_Loss
18,27.0,54.29,-50.78,83.57,0.81,26.39,Normal
9,29.27,64.51,-85.57,74.3,51.86,574.38,Communication_Loss
1,23.89,65.59,-85.21,26.04,96.41,792.16,Node_Failure
9,37.89,59.42,-61.78,9.44,23.99,242.22,Battery_Drain
13,25.55,62.82,-43.85,67.82,0.5,25.83,Normal
4,23.58,66.48,-44.58,61.41,4.61,21.42,Normal
8,44.9,48.49,-79.9,18.23,96.25,770.88,Node_Failure
18,28.5,65.7,-77.5,44.96,86.6,376.01,Communication_Loss
20,31.51,66.99,-66.58,4.01,20.18,129.49,Battery_Drain
20,32.29,52.74,-50.53,6.58,20.82,293.59,Battery_Drain
17,75.69,41.71,-89.81,38.18,80.92,771.94,Node_Failure
14,-11.2,0.23,-49.36,57.07,0.47,38.57,Data_Anomaly
1,26.21,44.16,-89.92,98.93,89.32,754.99,Communication_Loss
6,35.61,52.42,-62.9,4.81,29.28,228.32,Battery_Drain
13,26.28,59.64,-83.59,43.21,55.62,573.53,Communication_Loss
8,75.55,55.81,-83.18,77.14,90.95,532.13,Node_Failure
19,32.28,37.13,-82.21,47.74,67.21,364.82,Communication_Loss
14,24.99,67.13,-54.72,50.27,3.34,22.42,Normal
9,27.43,41.78,-50.35,85.14,0.34,20.4,Normal
9,71.6,93.18,-41.56,51.7,9.61,36.01,Data_Anomaly
17,24.93,55.73,-60.9,7.06,24.13,288.13,Battery_Drain
16,78.56,7.33,-76.42,18.21,94.33,853.0,Node_Failure
11,-10.32,91.26,-56.22,94.05,6.74,22.19,Data_Anomaly
3,27.95,44.61,-46.33,84.19,2.51,19.2,Normal
18,-18.02,90.34,-47.0,41.48,8.1,12.36,Data_Anomaly
18,28.64,47.88,-50.62,75.22,2.93,27.96,Normal
17,26.71,47.94,-52.88,75.81,1.52,31.35,Normal
8,25.69,44.43,-46.94,57.42,2.77,23.09,Normal
10,23.07,62.49,-50.8,59.67,1.05,19.74,Normal
4,80.81,93.37,-44.79,50.09,8.34,26.13,Data_Anomaly
6,48.28,86.63,-70.02,50.58,88.09,612.6,Node_Failure
14,27.7,61.87,-42.63,91.72,4.17,16.38,Normal
16,23.18,54.24,-46.65,50.64,4.36,4.82,Normal
19,19.43,54.15,-46.43,71.04,4.81,35.06,Normal
18,24.37,58.04,-49.93,93.35,4.76,14.43,Normal
5,24.9,60.28,-81.37,55.22,85.35,536.89,Communication_Loss
18,66.51,28.61,-85.22,64.02,81.13,684.69,Node_Failure
14,35.07,61.97,-64.52,12.69,18.55,154.45,Battery_Drain
1,28.35,61.71,-44.22,67.55,2.02,15.11,Normal
10,25.22,54.61,-90.23,96.51,74.15,263.16,Communication_Loss
17,35.96,48.75,-91.23,70.47,71.14,686.36,Communication_Loss
1,30.54,48.65,-53.16,91.61,1.37,12.6,Normal
14,24.31,63.7,-86.76,53.43,87.3,492.86,Communication_Loss
9,30.92,63.35,-50.22,69.15,1.11,28.12,Normal
16,27.1,62.14,-56.47,79.01,4.52,15.21,Normal
16,27.94,56.94,-47.95,64.79,4.44,24.22,Normal
5,25.92,55.12,-42.78,78.29,0.79,28.57,Normal
12,70.14,97.15,-49.45,93.18,8.38,39.45,Data_Anomaly
17,29.63,43.83,-63.61,8.88,11.44,129.49,Battery_Drain
13,35.42,49.3,-53.0,10.89,26.84,159.8,Battery_Drain
2,23.58,52.63,-44.7,58.73,1.61,34.4,Normal
5,5.94,5.26,-71.25,44.74,92.3,741.21,Node_Failure
17,37.53,61.5,-58.61,11.08,12.83,276.49,Battery_Drain
13,55.03,34.36,-84.45,79.75,95.02,822.36,Node_Failure
15,26.83,53.04,-59.68,54.6,1.63,11.41,Normal
6,27.3,53.65,-40.29,77.7,4.65,31.18,Normal
11,25.71,59.66,-75.81,63.11,63.66,724.76,Communication_Loss
8,32.37,49.26,-66.72,11.04,16.02,192.68,Battery_Drain
2,37.3,53.33,-52.21,7.79,21.3,233.94,Battery_Drain
16,86.32,99.92,-47.51,56.95,3.78,33.02,Data_Anomaly
16,26.68,60.89,-45.01,71.87,4.66,35.74,Normal
15,97.8,98.29,-48.37,72.94,2.19,48.92,Data_Anomaly
5,23.94,60.68,-54.86,51.05,1.12,28.59,Normal
2,75.13,91.11,-78.66,31.58,87.62,705.93,Node_Failure
3,26.23,44.43,-87.15,64.31,55.02,688.17,Communication_Loss
3,86.55,94.7,-51.21,44.03,4.65,34.17,Data_Anomaly
4,30.9,57.25,-55.0,91.83,2.56,18.28,Normal
8,10.74,19.34,-88.89,19.86,80.18,813.63,Node_Failure
7,31.01,58.55,-45.02,66.44,3.05,13.25,Normal
17,24.95,78.2,-60.12,10.98,17.68,288.99,Battery_Drain
3,28.39,51.35,-53.02,10.59,19.81,151.54,Battery_Drain
13,30.25,50.4,-53.81,64.62,4.06,24.77,Normal
7,0.59,24.76,-76.39,14.09,82.28,705.48,Node_Failure
20,23.92,45.64,-47.33,55.29,3.14,17.75,Normal
6,26.77,71.0,-55.81,57.26,4.52,31.7,Normal
19,27.6,49.77,-58.86,94.69,2.65,32.74,Normal
4,29.15,60.35,-55.32,54.22,1.3,26.23,Normal
9,58.97,70.82,-85.99,20.83,93.77,609.86,Node_Failure
3,36.2,44.8,-67.26,10.3,28.27,221.72,Battery_Drain
19,-2.04,97.61,-58.08,95.35,5.68,43.02,Data_Anomaly
14,24.46,71.43,-55.58,83.85,3.86,18.71,Normal
10,39.67,84.37,-73.97,35.79,84.6,703.04,Node_Failure
6,4.54,61.35,-82.44,64.54,97.49,925.5,Node_Failure
12,31.56,50.04,-51.16,13.32,12.05,248.83,Battery_Drain
12,10.6,12.42,-86.49,77.02,93.86,900.69,Node_Failure
7,22.84,60.7,-41.03,58.49,4.83,24.89,Normal
2,-5.32,3.98,-48.9,83.82,5.33,10.36,Data_Anomaly
9,36.42,65.52,-50.99,10.95,11.04,276.85,Battery_Drain
6,70.12,0.93,-57.73,54.85,8.07,24.07,Data_Anomaly
18,28.82,39.19,-40.53,83.17,2.04,24.97,Normal
16,30.93,58.32,-40.21,83.96,4.92,24.69,Normal
4,29.78,60.86,-57.83,14.56,17.47,236.29,Battery_Drain
10,25.38,53.1,-86.94,42.17,72.05,625.21,Communication_Loss
15,28.77,56.99,-53.52,1.55,28.86,259.01,Battery_Drain
11,24.88,61.24,-50.4,74.57,3.61,39.51,Normal
19,29.73,43.15,-54.24,61.8,3.65,18.87,Normal
17,28.12,49.54,-90.39,61.04,80.31,549.44,Communication_Loss
3,-18.02,1.69,-41.06,68.06,8.75,48.02,Data_Anomaly
19,22.98,46.46,-45.33,93.56,0.96,30.55,Normal
6,65.53,3.21,-51.14,55.2,9.09,26.67,Data_Anomaly
15,53.17,22.15,-78.18,73.49,95.96,960.73,Node_Failure
8,26.58,52.92,-88.45,52.61,69.91,485.61,Communication_Loss
5,-5.98,98.05,-48.22,71.24,7.42,2.97,Data_Anomaly
9,26.74,59.59,-57.45,95.17,3.36,29.51,Normal
4,5.47,19.18,-74.57,68.11,92.35,822.21,Node_Failure
15,32.93,47.03,-54.71,14.9,25.17,258.73,Battery_Drain
18,97.49,3.45,-58.82,46.32,1.85,35.57,Data_Anomaly
12,84.31,2.94,-57.47,73.98,3.98,36.82,Data_Anomaly
11,29.23,58.26,-58.04,71.82,4.81,24.69,Normal
9,28.42,49.32,-56.83,90.63,0.66,25.36,Normal
2,52.33,97.26,-72.74,38.66,81.26,738.03,Node_Failure
18,31.2,16.78,-85.46,48.16,88.47,757.46,Node_Failure
12,23.62,63.38,-85.59,97.37,80.67,781.73,Communication_Loss
4,23.53,71.9,-42.83,97.84,2.5,26.09,Normal
7,32.54,49.59,-59.97,76.16,1.72,24.01,Normal
9,27.47,45.69,-54.93,61.4,0.06,21.85,Normal
11,25.66,33.43,-56.16,66.69,3.64,24.24,Normal
13,28.16,69.28,-66.41,10.34,21.3,271.73,Battery_Drain
17,89.13,3.95,-52.36,97.41,3.3,38.33,Data_Anomaly
6,18.77,56.76,-46.46,76.13,3.91,28.85,Normal
9,33.59,31.67,-89.29,15.26,95.28,509.02,Node_Failure
1,23.48,56.74,-88.68,65.47,62.37,368.38,Communication_Loss
19,30.89,61.82,-46.24,65.97,1.26,34.53,Normal
6,22.9,54.78,-46.05,76.49,1.96,17.13,Normal
3,31.6,57.35,-49.17,66.19,0.68,24.4,Normal
11,-13.46,1.81,-57.69,98.16,9.6,39.83,Data_Anomaly
10,25.69,57.44,-48.13,88.6,4.14,31.49,Normal
5,23.73,46.65,-75.95,66.64,56.99,319.19,Communication_Loss
9,67.18,93.61,-50.73,68.22,8.74,18.06,Data_Anomaly
19,-5.27,99.1,-41.45,43.98,3.67,46.51,Data_Anomaly
15,6.38,49.07,-86.9,32.72,86.59,711.77,Node_Failure
6,27.34,64.83,-59.59,80.22,1.39,25.07,Normal
15,-1.86,93.72,-48.89,96.82,5.05,26.98,Data_Anomaly
9,42.34,44.8,-81.2,11.84,94.37,606.87,Node_Failure
14,23.08,54.0,-50.42,94.85,1.97,17.21,Normal
19,27.22,50.47,-83.92,73.53,78.28,306.49,Communication_Loss
10,35.79,61.1,-94.31,50.22,69.99,556.36,Communication_Loss
13,25.52,58.66,-82.88,60.22,73.42,389.39,Communication_Loss
12,23.86,36.0,-53.0,81.38,3.92,35.17,Normal
12,74.54,97.41,-49.49,81.49,8.83,36.61,Data_Anomaly
12,35.71,52.42,-55.51,6.06,14.29,171.19,Battery_Drain
8,23.72,48.4,-50.36,5.87,11.6,117.97,Battery_Drain
15,4.38,51.4,-79.91,16.22,82.08,561.79,Node_Failure
17,25.78,59.46,-53.45,60.49,2.46,32.57,Normal
13,29.63,57.7,-51.85,12.7,19.81,107.41,Battery_Drain
5,28.27,60.48,-53.22,57.15,4.29,19.21,Normal
8,65.23,90.88,-40.71,70.55,6.28,16.24,Data_Anomaly
19,39.28,33.93,-87.06,46.41,95.06,641.0,Node_Failure
16,22.68,52.06,-43.09,67.31,3.27,14.59,Normal
16,25.3,52.66,-40.14,56.36,0.36,22.06,Normal
1,30.14,50.03,-46.89,50.41,3.9,26.01,Normal
8,30.39,56.63,-55.16,93.81,0.1,26.84,Normal
5,32.57,51.49,-57.12,96.01,2.2,52.31,Normal
8,63.02,82.84,-75.53,67.45,84.02,726.02,Node_Failure
12,30.89,49.61,-62.53,3.21,21.7,188.58,Battery_Drain
6,31.42,49.84,-62.01,2.77,17.91,134.93,Battery_Drain
9,66.84,99.23,-53.23,41.23,3.64,40.78,Data_Anomaly
18,28.68,61.16,-42.55,60.78,0.42,30.86,Normal
17,30.23,57.63,-52.76,12.59,23.06,200.45,Battery_Drain
11,22.98,50.67,-56.57,83.38,3.05,19.42,Normal
15,29.6,62.9,-54.68,60.76,4.13,20.32,Normal
2,21.37,61.2,-53.55,82.25,4.26,33.4,Normal
17,46.84,73.51,-78.57,10.01,82.33,798.24,Node_Failure
9,55.45,64.47,-76.25,32.94,85.25,879.86,Node_Failure
12,-13.04,96.82,-54.96,52.22,3.4,45.16,Data_Anomaly
13,78.82,10.5,-71.36,73.52,90.51,862.46,Node_Failure
17,23.43,52.55,-57.63,88.03,4.64,41.31,Normal
3,87.5,90.85,-49.65,62.92,5.64,43.35,Data_Anomaly
19,31.18,64.87,-55.61,1.61,26.92,247.14,Battery_Drain
18,26.29,41.84,-59.4,69.86,2.86,25.18,Normal
14,31.19,59.43,-45.78,64.78,2.91,23.66,Normal
6,27.56,40.86,-59.39,56.59,4.43,21.24,Normal
16,33.22,50.01,-51.33,10.58,24.92,258.94,Battery_Drain
13,38.52,58.07,-69.17,5.68,10.69,120.41,Battery_Drain
20,27.6,51.45,-41.27,68.91,2.88,23.03,Normal
6,34.58,53.59,-54.01,6.49,19.86,153.12,Battery_Drain
16,26.02,38.73,-47.94,99.3,4.69,41.7,Normal
10,29.82,68.35,-76.22,55.0,71.4,613.76,Communication_Loss
11,87.96,5.16,-56.03,97.7,5.11,38.22,Data_Anomaly
9,24.8,59.15,-47.31,90.92,3.2,33.57,Normal
2,23.96,57.05,-44.62,68.43,4.8,30.81,Normal
1,26.3,50.68,-51.23,51.51,3.85,35.97,Normal
13,30.42,55.2,-86.84,46.84,77.05,621.26,Communication_Loss
13,29.85,75.58,-43.14,74.05,1.03,13.83,Normal
14,28.9,55.92,-51.14,79.96,2.38,40.87,Normal
9,31.59,65.19,-88.64,67.09,59.88,673.93,Communication_Loss
13,34.04,58.63,-41.45,70.13,4.45,22.75,Normal
3,60.35,22.24,-88.89,64.81,83.08,812.57,Node_Failure
18,55.22,69.79,-75.92,41.94,98.3,744.6,Node_Failure
8,32.09,49.57,-42.47,60.82,4.04,19.34,Normal
10,50.44,80.77,-89.1,27.23,85.6,573.01,Node_Failure
16,30.15,71.9,-83.28,26.77,90.82,511.86,Node_Failure
16,24.98,58.4,-82.81,68.04,75.06,677.13,Communication_Loss
16,98.21,3.07,-58.03,55.91,4.95,34.95,Data_Anomaly
2,29.28,58.49,-62.97,3.97,17.0,241.66,Battery_Drain
17,26.63,58.68,-55.0,80.81,2.49,24.83,Normal
15,28.31,63.37,-86.18,82.99,65.46,326.76,Communication_Loss
14,27.36,64.97,-42.32,73.61,1.91,16.62,Normal
16,31.8,38.69,-90.43,89.33,61.82,623.22,Communication_Loss
17,26.82,53.83,-49.07,85.46,0.25,20.21,Normal
10,-3.09,95.28,-51.81,92.58,2.98,50.91,Data_Anomaly
20,70.18,81.36,-76.7,30.43,81.41,790.02,Node_Failure
7,65.13,90.86,-46.26,57.64,5.6,21.35,Data_Anomaly
6,6.8,70.55,-88.95,9.45,86.11,948.29,Node_Failure
